in s,C1 in V
-5.937888E-04,9.58984E-03
-5.937840E-04,-1.75781E-04
-5.937792E-04,4.70703E-03
-5.937744E-04,4.70703E-03
-5.937696E-04,4.70703E-03
-5.937648E-04,4.70703E-03
-5.937600E-04,-1.75781E-04
-5.937552E-04,-1.75781E-04
-5.937504E-04,-1.75781E-04
-5.937456E-04,1.44727E-02
-5.937408E-04,9.58984E-03
-5.937360E-04,-1.75781E-04
-5.937312E-04,-1.75781E-04
-5.937264E-04,-1.75781E-04
-5.937216E-04,-5.05859E-03
-5.937168E-04,-1.75781E-04
-5.937120E-04,1.44727E-02
-5.937072E-04,-1.75781E-04
-5.937024E-04,-1.75781E-04
-5.936976E-04,-1.75781E-04
-5.936928E-04,-1.75781E-04
-5.936880E-04,-1.75781E-04
-5.936832E-04,4.70703E-03
-5.936784E-04,-1.48242E-02
-5.936736E-04,-1.75781E-04
-5.936688E-04,-9.94141E-03
-5.936640E-04,-5.05859E-03
-5.936592E-04,4.70703E-03
-5.936544E-04,-1.75781E-04
-5.936496E-04,4.70703E-03
-5.936448E-04,9.58984E-03
-5.936400E-04,-5.05859E-03
-5.936352E-04,1.44727E-02
-5.936304E-04,9.58984E-03
-5.936256E-04,-1.75781E-04
-5.936208E-04,-1.75781E-04
-5.936160E-04,-1.75781E-04
-5.936112E-04,-5.05859E-03
-5.936064E-04,-9.94141E-03
-5.936016E-04,-9.94141E-03
-5.935968E-04,4.70703E-03
-5.935920E-04,4.70703E-03
-5.935872E-04,-1.75781E-04
-5.935824E-04,-1.48242E-02
-5.935776E-04,-1.75781E-04
-5.935728E-04,-1.75781E-04
-5.935680E-04,9.58984E-03
-5.935632E-04,-9.94141E-03
-5.935584E-04,-1.75781E-04
-5.935536E-04,4.70703E-03
-5.935488E-04,-9.94141E-03
-5.935440E-04,9.58984E-03
-5.935392E-04,-5.05859E-03
-5.935344E-04,4.70703E-03
-5.935296E-04,-1.48242E-02
-5.935248E-04,4.70703E-03
-5.935200E-04,9.58984E-03
-5.935152E-04,9.58984E-03
-5.935104E-04,-1.75781E-04
-5.935056E-04,-9.94141E-03
-5.935008E-04,-1.75781E-04
-5.934960E-04,-1.75781E-04
-5.934912E-04,-5.05859E-03
-5.934864E-04,-1.75781E-04
-5.934816E-04,1.44727E-02
-5.934768E-04,9.58984E-03
-5.934720E-04,-5.05859E-03
-5.934672E-04,4.70703E-03
-5.934624E-04,9.58984E-03
-5.934576E-04,4.70703E-03
-5.934528E-04,4.70703E-03
-5.934480E-04,4.70703E-03
-5.934432E-04,1.44727E-02
-5.934384E-04,-1.75781E-04
-5.934336E-04,1.44727E-02
-5.934288E-04,-1.75781E-04
-5.934240E-04,9.58984E-03
-5.934192E-04,1.44727E-02
-5.934144E-04,-5.05859E-03
-5.934096E-04,-9.94141E-03
-5.934048E-04,-1.75781E-04
-5.934000E-04,-1.75781E-04
-5.933952E-04,-5.05859E-03
-5.933904E-04,-5.05859E-03
-5.933856E-04,-1.75781E-04
-5.933808E-04,9.58984E-03
-5.933760E-04,1.44727E-02
-5.933712E-04,-1.48242E-02
-5.933664E-04,-5.05859E-03
-5.933616E-04,-1.75781E-04
-5.933568E-04,4.70703E-03
-5.933520E-04,4.70703E-03
-5.933472E-04,-1.75781E-04
-5.933424E-04,9.58984E-03
-5.933376E-04,9.58984E-03
-5.933328E-04,-5.05859E-03
-5.933280E-04,-9.94141E-03
-5.933232E-04,1.44727E-02
-5.933184E-04,4.70703E-03
-5.933136E-04,-1.75781E-04
-5.933088E-04,-1.48242E-02
-5.933040E-04,-1.75781E-04
-5.932992E-04,-1.75781E-04
-5.932944E-04,-5.05859E-03
-5.932896E-04,1.44727E-02
-5.932848E-04,4.70703E-03
-5.932800E-04,4.70703E-03
-5.932752E-04,-5.05859E-03
-5.932704E-04,-1.75781E-04
-5.932656E-04,4.70703E-03
-5.932608E-04,4.70703E-03
-5.932560E-04,-5.05859E-03
-5.932512E-04,-9.94141E-03
-5.932464E-04,4.70703E-03
-5.932416E-04,9.58984E-03
-5.932368E-04,-9.94141E-03
-5.932320E-04,-5.05859E-03
-5.932272E-04,-1.75781E-04
-5.932224E-04,4.70703E-03
-5.932176E-04,-5.05859E-03
-5.932128E-04,-1.75781E-04
-5.932080E-04,-5.05859E-03
-5.932032E-04,-5.05859E-03
-5.931984E-04,-1.97070E-02
-5.931936E-04,-1.75781E-04
