tau = 4min

Point Number 	 Temperature 
 3610 	 51.265961 
 3611 	 51.760659 
 3612 	 51.334195 
 3613 	 51.385371 
 3614 	 51.385371 
 3615 	 51.385371 
 3616 	 51.726542 
 3617 	 51.385371 
 3618 	 51.794776 
 3619 	 51.897127 
 3620 	 51.828893 
 3621 	 51.811835 
 3622 	 51.555956 
 3623 	 51.573015 
 3624 	 51.811835 
 3625 	 51.624191 
 3626 	 52.016537 
 3627 	 51.931245 
 3628 	 51.692425 
 3629 	 52.084772 
 3630 	 52.135947 
 3631 	 51.743600 
 3632 	 52.135947 
 3633 	 52.170064 
 3634 	 51.811835 
 3635 	 51.845952 
 3636 	 52.187123 
 3637 	 51.914186 
 3638 	 51.914186 
 3639 	 52.323591 
 3640 	 51.965362 
 3641 	 51.999479 
 3642 	 52.357708 
 3643 	 52.016537 
 3644 	 52.067713 
 3645 	 52.477118 
 3646 	 52.494177 
 3647 	 52.118889 
 3648 	 52.135947 
 3649 	 52.528294 
 3650 	 52.187123 
 3651 	 52.204181 
 3652 	 52.613587 
 3653 	 52.255357 
 3654 	 52.255357 
 3655 	 52.698880 
 3656 	 52.340650 
 3657 	 52.340650 
 3658 	 52.715938 
 3659 	 52.425943 
 3660 	 52.818289 
 3661 	 52.784172 
 3662 	 52.460060 
 3663 	 52.852407 
 3664 	 52.494177 
 3665 	 52.886524 
 3666 	 52.545353 
 3667 	 52.562411 
 3668 	 52.988875 
 3669 	 52.647704 
 3670 	 52.971816 
 3671 	 53.074168 
 3672 	 53.074168 
 3673 	 52.732997 
 3674 	 52.732997 
 3675 	 52.767114 
 3676 	 52.767114 
 3677 	 53.159461 
 3678 	 52.835348 
 3679 	 52.869465 
 3680 	 52.869465 
 3681 	 52.903582 
 3682 	 53.330046 
 3683 	 53.278870 
 3684 	 52.988875 
 3685 	 53.278870 
 3686 	 53.142402 
 3687 	 53.022992 
 3688 	 53.500632 
 3689 	 53.091226 
 3690 	 53.142402 
 3691 	 53.142402 
 3692 	 53.534749 
 3693 	 53.176519 
 3694 	 53.602983 
 3695 	 53.534749 
 3696 	 53.261812 
 3697 	 53.654159 
 3698 	 53.278870 
 3699 	 53.330046 
 3700 	 53.773569 
 3701 	 53.739451 
 3702 	 53.892978 
 3703 	 53.841803 
 3704 	 53.807686 
 3705 	 53.773569 
 3706 	 53.483573 
 3707 	 53.534749 
 3708 	 53.892978 
 3709 	 53.534749 
 3710 	 53.568866 
 3711 	 53.858861 
 3712 	 53.637100 
 3713 	 54.012388 
 3714 	 53.637100 
 3715 	 54.063564 
 3716 	 53.739451 
 3717 	 53.739451 
 3718 	 53.773569 
 3719 	 54.200033 
 3720 	 54.114740 
 3721 	 53.875920 
 3722 	 54.217091 
 3723 	 54.251208 
 3724 	 53.927096 
 3725 	 54.302384 
 3726 	 54.285325 
 3727 	 54.268267 
 3728 	 54.012388 
 3729 	 54.029447 
 3730 	 54.029447 
 3731 	 54.063564 
 3732 	 54.234150 
 3733 	 54.131798 
 3734 	 54.507087 
 3735 	 54.472969 
 3736 	 54.182974 
 3737 	 54.200033 
 3738 	 54.251208 
 3739 	 54.609438 
 3740 	 54.626496 
 3741 	 54.694731 
 3742 	 54.336501 
 3743 	 54.370618 
 3744 	 54.762965 
 3745 	 54.745906 
 3746 	 54.677672 
 3747 	 54.455911 
 3748 	 54.865316 
 3749 	 54.831199 
 3750 	 54.507087 
 3751 	 54.933551 
 3752 	 54.865316 
 3753 	 54.592379 
 3754 	 54.933551 
 3755 	 54.660614 
 3756 	 54.626496 
 3757 	 54.677672 
 3758 	 55.104136 
 3759 	 54.745906 
 3760 	 54.728848 
 3761 	 54.780024 
 3762 	 54.797082 
 3763 	 54.814141 
 3764 	 55.223546 
 3765 	 54.865316 
 3766 	 54.950609 
 3767 	 54.899433 
 3768 	 54.933551 
 3769 	 54.933551 
 3770 	 55.018843 
 3771 	 55.018843 
 3772 	 55.052960 
 3773 	 55.377073 
 3774 	 55.377073 
 3775 	 55.479425 
 3776 	 55.155312 
 3777 	 55.479425 
 3778 	 55.155312 
 3779 	 55.223546 
 3780 	 55.223546 
 3781 	 55.223546 
 3782 	 55.684127 
 3783 	 55.632952 
 3784 	 55.615893 
 3785 	 55.684127 
 3786 	 55.718244 
 3787 	 55.752361 
 3788 	 55.428249 
 3789 	 55.803537 
 3790 	 55.462366 
 3791 	 55.496483 
 3792 	 55.496483 
 3793 	 55.513542 
 3794 	 55.530600 
 3795 	 55.888830 
 3796 	 55.632952 
 3797 	 55.650010 
 3798 	 55.650010 
 3799 	 55.667069 
 3800 	 56.110591 
 3801 	 55.735303 
 3802 	 55.769420 
 3803 	 56.110591 
 3804 	 55.786479 
 3805 	 56.178826 
 3806 	 55.837654 
 3807 	 56.212943 
 3808 	 56.264118 
 3809 	 56.298235 
 3810 	 56.230001 
 3811 	 55.974123 
 3812 	 56.383528 
 3813 	 55.991181 
 3814 	 56.332353 
 3815 	 56.042357 
 3816 	 56.485880 
 3817 	 56.451763 
 3818 	 56.383528 
 3819 	 56.144708 
 3820 	 56.571172 
 3821 	 56.178826 
 3822 	 56.195884 
 3823 	 56.639407 
 3824 	 56.230001 
 3825 	 56.281177 
 3826 	 56.298235 
 3827 	 56.298235 
 3828 	 56.707641 
 3829 	 56.366470 
 3830 	 56.383528 
 3831 	 56.400587 
 3832 	 56.792934 
 3833 	 56.434704 
 3834 	 56.741758 
 3835 	 56.485880 
 3836 	 56.929402 
 3837 	 56.844110 
 3838 	 56.571172 
 3839 	 56.929402 
 3840 	 56.622348 
 3841 	 56.605290 
 3842 	 56.622348 
 3843 	 56.673524 
 3844 	 56.673524 
 3845 	 56.707641 
 3846 	 56.690582 
 3847 	 57.168222 
 3848 	 56.792934 
 3849 	 57.168222 
 3850 	 56.792934 
 3851 	 57.219398 
 3852 	 56.861168 
 3853 	 57.287632 
 3854 	 56.929402 
 3855 	 56.844110 
 3856 	 56.963519 
 3857 	 56.997637 
 3858 	 57.389984 
 3859 	 57.031754 
 3860 	 57.014695 
 3861 	 57.424101 
 3862 	 57.099988 
 3863 	 57.134105 
 3864 	 57.475276 
 3865 	 57.270574 
 3866 	 57.151164 
 3867 	 57.611745 
 3868 	 57.509394 
 3869 	 57.236456 
 3870 	 57.594686 
 3871 	 57.270574 
 3872 	 57.731155 
 3873 	 57.321749 
 3874 	 57.338808 
 3875 	 57.372925 
 3876 	 57.799389 
 3877 	 57.407042 
 3878 	 57.765272 
 3879 	 57.475276 
 3880 	 57.935858 
 3881 	 57.526452 
 3882 	 57.509394 
 3883 	 57.850565 
 3884 	 57.594686 
 3885 	 57.594686 
 3886 	 57.952916 
 3887 	 57.662921 
 3888 	 57.645862 
 3889 	 58.038209 
 3890 	 57.679979 
 3891 	 58.089385 
 3892 	 58.038209 
 3893 	 58.174678 
 3894 	 57.748213 
 3895 	 57.816448 
 3896 	 57.816448 
 3897 	 57.833506 
 3898 	 58.174678 
 3899 	 57.901741 
 3900 	 57.918799 
 3901 	 58.311146 
 3902 	 58.294088 
 3903 	 57.969975 
 3904 	 58.362322 
 3905 	 58.328205 
 3906 	 58.055268 
 3907 	 58.038209 
 3908 	 58.413498 
 3909 	 58.089385 
 3910 	 58.481732 
 3911 	 58.481732 
 3912 	 58.123502 
 3913 	 58.191736 
 3914 	 58.191736 
 3915 	 58.618200 
 3916 	 58.259970 
 3917 	 58.259970 
 3918 	 58.567025 
 3919 	 58.277029 
 3920 	 58.686435 
 3921 	 58.345263 
 3922 	 58.345263 
 3923 	 58.379380 
 3924 	 58.396439 
 3925 	 58.754669 
 3926 	 58.447615 
 3927 	 58.464673 
 3928 	 58.874079 
 3929 	 58.498790 
 3930 	 58.498790 
 3931 	 58.515849 
 3932 	 58.567025 
 3933 	 58.976430 
 3934 	 58.584083 
 3935 	 58.976430 
 3936 	 58.635259 
 3937 	 58.652317 
 3938 	 59.010547 
 3939 	 58.669376 
 3940 	 59.078782 
 3941 	 59.027606 
 3942 	 58.720552 
 3943 	 58.754669 
 3944 	 59.129957 
 3945 	 59.112899 
 3946 	 58.805845 
 3947 	 58.805845 
 3948 	 59.198192 
 3949 	 58.891137 
 3950 	 58.908196 
 3951 	 59.283484 
 3952 	 59.283484 
 3953 	 58.925255 
 3954 	 59.351719 
 3955 	 59.317602 
 3956 	 58.993489 
 3957 	 58.993489 
 3958 	 59.027606 
 3959 	 59.044665 
 3960 	 59.385836 
 3961 	 59.368777 
 3962 	 59.078782 
 3963 	 59.471129 
 3964 	 59.419953 
 3965 	 59.164075 
 3966 	 59.573480 
 3967 	 59.590539 
 3968 	 59.181133 
 3969 	 59.607597 
 3970 	 59.522304 
 3971 	 59.232309 
 3972 	 59.283484 
 3973 	 59.624656 
 3974 	 59.658773 
 3975 	 59.692890 
 3976 	 59.317602 
 3977 	 59.351719 
 3978 	 59.334660 
 3979 	 59.761124 
 3980 	 59.709949 
 3981 	 59.368777 
 3982 	 59.402894 
 3983 	 59.437012 
 3984 	 59.437012 
 3985 	 59.812300 
 3986 	 59.471129 
 3987 	 59.471129 
 3988 	 59.505246 
 3989 	 59.522304 
 3990 	 59.914652 
 3991 	 59.556422 
 3992 	 59.539363 
 3993 	 59.573480 
 3994 	 59.999944 
 3995 	 59.982886 
 3996 	 60.017003 
 3997 	 59.999944 
 3998 	 60.051120 
 3999 	 59.658773 
 4000 	 60.068179 
 4001 	 59.624656 
 4002 	 59.727007 
 4003 	 60.017003 
 4004 	 60.068179 
 4005 	 59.744066 
 4006 	 59.744066 
 4007 	 59.709949 
 4008 	 59.778183 
 4009 	 60.238764 
 4010 	 60.170530 
 4011 	 59.846417 
 4012 	 59.863476 
 4013 	 59.863476 
 4014 	 60.255823 
 4015 	 59.880534 
 4016 	 59.863476 
 4017 	 59.914652 
 4018 	 60.272882 
 4019 	 59.948769 
 4020 	 59.965827 
 4021 	 60.306999 
 4022 	 60.272882 
 4023 	 59.999944 
 4024 	 60.426409 
 4025 	 60.358174 
 4026 	 60.051120 
 4027 	 60.034062 
 4028 	 60.460526 
 4029 	 60.051120 
 4030 	 60.085237 
 4031 	 60.460526 
 4032 	 60.170530 
 4033 	 60.545819 
 4034 	 60.187589 
 4035 	 60.136413 
 4036 	 60.170530 
 4037 	 60.170530 
 4038 	 60.562877 
 4039 	 60.545819 
 4040 	 60.579936 
 4041 	 60.221706 
 4042 	 60.750522 
 4043 	 60.648170 
 4044 	 60.255823 
 4045 	 60.596994 
 4046 	 60.665229 
 4047 	 60.648170 
 4048 	 60.221706 
 4049 	 60.289940 
 4050 	 60.614053 
 4051 	 60.324057 
 4052 	 60.733463 
 4053 	 60.750522 
 4054 	 60.750522 
 4055 	 60.341116 
 4056 	 60.784639 
 4057 	 60.375233 
 4058 	 60.784639 
 4059 	 60.392292 
 4060 	 60.989342 
 4061 	 60.443467 
 4062 	 60.443467 
 4063 	 60.443467 
 4064 	 60.460526 
 4065 	 60.443467 
 4066 	 60.733463 
 4067 	 60.477584 
 4068 	 60.477584 
 4069 	 60.494643 
 4070 	 60.511702 
 4071 	 60.443467 
 4072 	 60.545819 
 4073 	 60.562877 
 4074 	 60.545819 
 4075 	 60.955224 
 4076 	 60.904049 
 4077 	 60.579936 
 4078 	 60.972283 
 4079 	 60.596994 
 4080 	 60.921107 
 4081 	 61.023459 
 4082 	 60.631112 
 4083 	 60.682287 
 4084 	 60.631112 
 4085 	 60.631112 
 4086 	 60.648170 
 4087 	 60.682287 
 4088 	 60.682287 
 4089 	 60.682287 
 4090 	 60.682287 
 4091 	 60.682287 
 4092 	 61.057576 
 4093 	 61.057576 
 4094 	 61.091693 
 4095 	 60.750522 
 4096 	 60.716404 
 4097 	 61.108752 
 4098 	 60.750522 
 4099 	 60.716404 
 4100 	 60.784639 
 4101 	 60.733463 
 4102 	 61.176986 
 4103 	 61.176986 
 4104 	 61.125810 
 4105 	 61.176986 
 4106 	 61.125810 
 4107 	 60.801697 
 4108 	 61.142869 
 4109 	 60.852873 
 4110 	 60.818756 
 4111 	 60.835814 
 4112 	 60.767580 
 4113 	 60.835814 
 4114 	 60.852873 
 4115 	 60.852873 
 4116 	 60.869932 
 4117 	 60.818756 
 4118 	 60.852873 
 4119 	 60.869932 
 4120 	 60.852873 
 4121 	 61.381689 
 4122 	 61.245220 
 4123 	 61.245220 
 4124 	 61.296396 
 4125 	 60.869932 
 4126 	 61.279337 
 4127 	 60.921107 
 4128 	 61.245220 
 4129 	 60.904049 
 4130 	 60.904049 
 4131 	 61.313454 
 4132 	 61.279337 
 4133 	 61.262279 
 4134 	 61.279337 
 4135 	 60.955224 
 4136 	 61.262279 
 4137 	 61.313454 
 4138 	 60.972283 
 4139 	 61.330513 
 4140 	 61.313454 
 4141 	 61.279337 
 4142 	 61.296396 
 4143 	 61.330513 
 4144 	 61.364630 
 4145 	 60.938166 
 4146 	 60.955224 
 4147 	 60.972283 
 4148 	 61.330513 
 4149 	 61.364630 
 4150 	 61.347572 
 4151 	 61.330513 
 4152 	 61.006400 
 4153 	 61.364630 
 4154 	 60.955224 
 4155 	 61.313454 
 4156 	 60.989342 
 4157 	 61.364630 
 4158 	 61.347572 
 4159 	 60.989342 
 4160 	 61.381689 
 4161 	 60.989342 
 4162 	 61.006400 
 4163 	 61.023459 
 4164 	 61.006400 
 4165 	 61.040517 
 4166 	 61.296396 
 4167 	 61.040517 
 4168 	 61.569333 
 4169 	 60.989342 
 4170 	 61.006400 
 4171 	 61.040517 
 4172 	 61.023459 
 4173 	 61.023459 
 4174 	 61.040517 
 4175 	 61.313454 
 4176 	 61.006400 
 4177 	 61.006400 
 4178 	 61.347572 
 4179 	 61.057576 
 4180 	 61.279337 
 4181 	 61.228162 
 4182 	 61.040517 
 4183 	 61.006400 
 4184 	 61.006400 
 4185 	 61.398747 
 4186 	 61.040517 
 4187 	 61.006400 
 4188 	 61.040517 
 4189 	 61.006400 
 4190 	 61.040517 
 4191 	 60.989342 
 4192 	 61.398747 
 4193 	 61.313454 
 4194 	 60.921107 
 4195 	 61.040517 
 4196 	 61.347572 
 4197 	 61.023459 
 4198 	 61.381689 
 4199 	 61.415806 
 4200 	 61.006400 
 4201 	 61.313454 
 4202 	 61.006400 
 4203 	 61.006400 
 4204 	 61.023459 
 4205 	 61.006400 
 4206 	 60.989342 
 4207 	 61.415806 
 4208 	 60.989342 
 4209 	 61.398747 
 4210 	 60.972283 
 4211 	 61.313454 
 4212 	 60.989342 
 4213 	 61.296396 
 4214 	 61.006400 
 4215 	 61.398747 
 4216 	 60.955224 
 4217 	 60.972283 
 4218 	 61.330513 
 4219 	 61.296396 
 4220 	 60.972283 
 4221 	 61.381689 
 4222 	 61.296396 
 4223 	 60.921107 
 4224 	 60.972283 
 4225 	 60.938166 
 4226 	 60.955224 
 4227 	 60.955224 
 4228 	 60.955224 
 4229 	 60.955224 
 4230 	 60.955224 
 4231 	 61.347572 
 4232 	 61.245220 
 4233 	 61.262279 
 4234 	 61.245220 
 4235 	 60.938166 
 4236 	 60.921107 
 4237 	 60.921107 
 4238 	 60.904049 
 4239 	 60.886990 
 4240 	 61.262279 
 4241 	 60.921107 
 4242 	 60.869932 
 4243 	 60.886990 
 4244 	 60.886990 
 4245 	 61.228162 
 4246 	 60.904049 
 4247 	 60.852873 
 4248 	 60.852873 
 4249 	 60.852873 
 4250 	 61.159927 
 4251 	 60.852873 
 4252 	 60.852873 
 4253 	 61.142869 
 4254 	 60.818756 
 4255 	 60.835814 
 4256 	 60.835814 
 4257 	 60.801697 
 4258 	 60.801697 
 4259 	 60.784639 
 4260 	 61.142869 
 4261 	 60.784639 
 4262 	 60.767580 
 4263 	 60.784639 
 4264 	 60.784639 
 4265 	 60.784639 
 4266 	 61.091693 
 4267 	 60.699346 
 4268 	 61.159927 
 4269 	 60.750522 
 4270 	 61.142869 
 4271 	 60.733463 
 4272 	 60.733463 
 4273 	 60.716404 
 4274 	 61.091693 
 4275 	 60.733463 
 4276 	 60.733463 
 4277 	 60.989342 
 4278 	 61.040517 
 4279 	 60.716404 
 4280 	 60.682287 
 4281 	 60.989342 
 4282 	 60.921107 
 4283 	 60.972283 
 4284 	 60.665229 
 4285 	 60.631112 
 4286 	 60.938166 
 4287 	 60.631112 
 4288 	 60.989342 
 4289 	 60.631112 
 4290 	 61.023459 
 4291 	 60.614053 
 4292 	 60.596994 
 4293 	 60.579936 
 4294 	 60.545819 
 4295 	 60.545819 
 4296 	 60.904049 
 4297 	 60.852873 
 4298 	 60.938166 
 4299 	 60.904049 
 4300 	 60.818756 
 4301 	 60.494643 
 4302 	 60.818756 
 4303 	 60.852873 
 4304 	 60.818756 
 4305 	 60.494643 
 4306 	 60.852873 
 4307 	 60.443467 
 4308 	 60.801697 
 4309 	 60.460526 
 4310 	 60.767580 
 4311 	 60.835814 
 4312 	 60.409350 
 4313 	 60.426409 
 4314 	 60.409350 
 4315 	 60.409350 
 4316 	 60.358174 
 4317 	 60.665229 
 4318 	 60.375233 
 4319 	 60.682287 
 4320 	 60.341116 
 4321 	 60.306999 
 4322 	 60.562877 
 4323 	 60.631112 
 4324 	 60.255823 
 4325 	 60.306999 
 4326 	 60.631112 
 4327 	 60.631112 
 4328 	 60.579936 
 4329 	 60.238764 
 4330 	 60.545819 
 4331 	 60.204647 
 4332 	 60.562877 
 4333 	 60.596994 
 4334 	 60.579936 
 4335 	 60.187589 
 4336 	 60.579936 
 4337 	 60.477584 
 4338 	 60.187589 
 4339 	 60.409350 
 4340 	 60.102296 
 4341 	 60.494643 
 4342 	 60.102296 
 4343 	 60.375233 
 4344 	 60.426409 
 4345 	 60.477584 
 4346 	 60.068179 
 4347 	 60.068179 
 4348 	 60.034062 
 4349 	 60.477584 
 4350 	 60.051120 
 4351 	 59.982886 
 4352 	 60.392292 
 4353 	 60.409350 
 4354 	 60.358174 
 4355 	 59.982886 
 4356 	 59.931710 
 4357 	 60.119354 
 4358 	 60.375233 
 4359 	 60.289940 
 4360 	 59.914652 
 4361 	 60.238764 
 4362 	 60.238764 
 4363 	 60.187589 
 4364 	 59.863476 
 4365 	 59.846417 
 4366 	 60.255823 
 4367 	 60.170530 
 4368 	 59.897593 
 4369 	 60.170530 
 4370 	 59.812300 
 4371 	 60.085237 
 4372 	 60.153472 
 4373 	 60.153472 
 4374 	 60.102296 
 4375 	 59.709949 
 4376 	 60.068179 
 4377 	 59.692890 
 4378 	 60.017003 
 4379 	 60.034062 
 4380 	 59.675832 
 4381 	 60.017003 
 4382 	 59.999944 
 4383 	 59.607597 
 4384 	 59.931710 
 4385 	 59.624656 
 4386 	 59.590539 
 4387 	 59.590539 
 4388 	 59.624656 
 4389 	 59.931710 
 4390 	 59.522304 
 4391 	 59.505246 
 4392 	 59.914652 
 4393 	 59.863476 
 4394 	 59.454070 
 4395 	 59.846417 
 4396 	 59.454070 
 4397 	 59.454070 
 4398 	 59.351719 
 4399 	 59.863476 
 4400 	 59.795242 
 4401 	 59.368777 
 4402 	 59.351719 
 4403 	 59.385836 
 4404 	 59.351719 
 4405 	 59.761124 
 4406 	 59.351719 
 4407 	 59.300543 
 4408 	 59.658773 
 4409 	 59.266426 
 4410 	 59.573480 
 4411 	 59.232309 
 4412 	 59.215250 
 4413 	 59.215250 
 4414 	 59.198192 
 4415 	 59.556422 
 4416 	 59.471129 
 4417 	 59.181133 
 4418 	 59.539363 
 4419 	 59.539363 
 4420 	 59.385836 
 4421 	 59.471129 
 4422 	 59.112899 
 4423 	 59.095840 
 4424 	 59.061723 
 4425 	 59.044665 
 4426 	 59.334660 
 4427 	 59.010547 
 4428 	 59.385836 
 4429 	 58.993489 
 4430 	 59.283484 
 4431 	 59.317602 
 4432 	 58.908196 
 4433 	 59.266426 
 4434 	 58.908196 
 4435 	 58.908196 
 4436 	 59.266426 
 4437 	 58.874079 
 4438 	 58.891137 
 4439 	 59.181133 
 4440 	 59.232309 
 4441 	 58.788786 
 4442 	 58.771727 
 4443 	 58.788786 
 4444 	 58.754669 
 4445 	 58.737610 
 4446 	 59.095840 
 4447 	 59.095840 
 4448 	 58.993489 
 4449 	 58.703493 
 4450 	 59.027606 
 4451 	 58.652317 
 4452 	 58.618200 
 4453 	 58.993489 
 4454 	 59.027606 
 4455 	 58.891137 
 4456 	 58.874079 
 4457 	 58.891137 
 4458 	 58.959372 
 4459 	 58.839962 
 4460 	 58.481732 
 4461 	 58.822903 
 4462 	 58.498790 
 4463 	 58.481732 
 4464 	 58.430556 
 4465 	 58.413498 
 4466 	 58.413498 
 4467 	 58.686435 
 4468 	 58.754669 
 4469 	 58.396439 
 4470 	 58.345263 
 4471 	 58.311146 
 4472 	 58.328205 
 4473 	 58.652317 
 4474 	 58.294088 
 4475 	 58.686435 
 4476 	 58.242912 
 4477 	 58.225853 
 4478 	 58.191736 
 4479 	 58.532907 
 4480 	 58.191736 
 4481 	 58.191736 
 4482 	 58.123502 
 4483 	 58.140560 
 4484 	 58.106443 
 4485 	 58.430556 
 4486 	 58.055268 
 4487 	 58.413498 
 4488 	 58.021150 
 4489 	 58.396439 
 4490 	 58.021150 
 4491 	 58.345263 
 4492 	 58.362322 
 4493 	 58.294088 
 4494 	 57.935858 
 4495 	 58.259970 
 4496 	 58.294088 
 4497 	 58.225853 
 4498 	 57.867623 
 4499 	 57.850565 
 4500 	 57.748213 
 4501 	 57.782331 
 4502 	 58.174678 
 4503 	 58.106443 
 4504 	 58.089385 
 4505 	 57.765272 
 4506 	 58.072326 
 4507 	 57.714096 
 4508 	 57.987033 
 4509 	 57.628803 
 4510 	 57.901741 
 4511 	 57.628803 
 4512 	 58.004092 
 4513 	 57.560569 
 4514 	 57.969975 
 4515 	 57.901741 
 4516 	 57.901741 
 4517 	 57.543511 
 4518 	 57.918799 
 4519 	 57.816448 
 4520 	 57.441159 
 4521 	 57.782331 
 4522 	 57.407042 
 4523 	 57.441159 
 4524 	 57.389984 
 4525 	 57.338808 
 4526 	 57.372925 
 4527 	 57.338808 
 4528 	 57.645862 
 4529 	 57.270574 
 4530 	 57.270574 
 4531 	 57.253515 
 4532 	 57.236456 
 4533 	 57.253515 
 4534 	 57.560569 
 4535 	 57.475276 
 4536 	 57.134105 
 4537 	 57.151164 
 4538 	 57.509394 
 4539 	 57.134105 
 4540 	 57.082929 
 4541 	 57.065871 
 4542 	 57.082929 
 4543 	 57.355866 
 4544 	 56.997637 
 4545 	 56.997637 
 4546 	 57.372925 
 4547 	 57.270574 
 4548 	 56.946461 
 4549 	 57.236456 
 4550 	 57.236456 
 4551 	 56.878227 
 4552 	 56.844110 
 4553 	 56.827051 
 4554 	 57.134105 
 4555 	 56.792934 
 4556 	 57.202339 
 4557 	 56.792934 
 4558 	 56.741758 
 4559 	 56.758817 
 4560 	 56.724700 
 4561 	 56.997637 
 4562 	 56.656465 
 4563 	 56.656465 
 4564 	 56.980578 
 4565 	 57.031754 
 4566 	 56.605290 
 4567 	 56.571172 
 4568 	 56.878227 
 4569 	 56.519997 
 4570 	 56.485880 
 4571 	 56.502938 
 4572 	 56.468821 
 4573 	 56.502938 
 4574 	 56.468821 
 4575 	 56.792934 
 4576 	 56.383528 
 4577 	 56.673524 
 4578 	 56.707641 
 4579 	 56.349411 
 4580 	 56.315294 
 4581 	 56.605290 
 4582 	 56.298235 
 4583 	 56.281177 
 4584 	 56.554114 
 4585 	 56.605290 
 4586 	 56.212943 
 4587 	 56.161767 
 4588 	 56.178826 
 4589 	 56.161767 
 4590 	 56.468821 
 4591 	 56.127650 
 4592 	 56.076474 
 4593 	 56.468821 
 4594 	 56.042357 
 4595 	 56.025298 
 4596 	 55.991181 
 4597 	 55.957064 
 4598 	 55.991181 
 4599 	 56.247060 
 4600 	 55.905889 
 4601 	 55.820596 
 4602 	 55.871771 
 4603 	 55.854713 
 4604 	 56.161767 
 4605 	 55.820596 
 4606 	 55.803537 
 4607 	 55.820596 
 4608 	 56.093533 
 4609 	 56.042357 
 4610 	 55.684127 
 4611 	 55.701186 
 4612 	 55.701186 
 4613 	 56.042357 
 4614 	 55.667069 
 4615 	 55.615893 
 4616 	 55.598834 
 4617 	 55.922947 
 4618 	 55.547659 
 4619 	 55.547659 
 4620 	 55.496483 
 4621 	 55.957064 
 4622 	 55.888830 
 4623 	 55.803537 
 4624 	 55.411190 
 4625 	 55.752361 
 4626 	 55.718244 
 4627 	 55.360015 
 4628 	 55.325897 
 4629 	 55.325897 
 4630 	 55.291780 
 4631 	 55.240605 
 4632 	 55.667069 
 4633 	 55.632952 
 4634 	 55.632952 
 4635 	 55.206488 
 4636 	 55.189429 
 4637 	 55.496483 
 4638 	 55.104136 
 4639 	 55.121195 
 4640 	 55.070019 
 4641 	 55.087078 
 4642 	 55.018843 
 4643 	 55.342956 
 4644 	 55.001785 
 4645 	 54.967668 
 4646 	 54.967668 
 4647 	 54.950609 
 4648 	 55.274722 
 4649 	 55.291780 
 4650 	 55.206488 
 4651 	 54.848258 
 4652 	 54.814141 
 4653 	 55.121195 
 4654 	 54.780024 
 4655 	 55.138253 
 4656 	 54.745906 
 4657 	 54.831199 
 4658 	 54.694731 
 4659 	 54.694731 
 4660 	 55.001785 
 4661 	 55.052960 
 4662 	 55.035902 
 4663 	 54.660614 
 4664 	 54.575321 
 4665 	 54.575321 
 4666 	 54.558262 
 4667 	 54.507087 
 4668 	 54.507087 
 4669 	 54.472969 
 4670 	 54.848258 
 4671 	 54.455911 
 4672 	 54.421794 
 4673 	 54.387677 
 4674 	 54.387677 
 4675 	 54.745906 
 4676 	 54.336501 
 4677 	 54.285325 
 4678 	 54.592379 
 4679 	 54.285325 
 4680 	 54.575321 
 4681 	 54.234150 
 4682 	 54.575321 
 4683 	 54.541204 
 4684 	 54.541204 
 4685 	 54.490028 
 4686 	 54.131798 
 4687 	 54.541204 
 4688 	 54.046506 
 4689 	 54.029447 
 4690 	 54.046506 
 4691 	 54.421794 
 4692 	 54.012388 
 4693 	 54.319442 
 4694 	 54.200033 
 4695 	 54.217091 
 4696 	 54.302384 
 4697 	 54.268267 
 4698 	 53.858861 
 4699 	 53.824744 
 4700 	 54.200033 
 4701 	 53.773569 
 4702 	 53.756510 
 4703 	 53.722393 
 4704 	 53.688276 
 4705 	 53.722393 
 4706 	 54.080623 
 4707 	 53.671217 
 4708 	 53.978271 
 4709 	 54.046506 
 4710 	 53.620042 
 4711 	 53.568866 
 4712 	 53.568866 
 4713 	 53.824744 
 4714 	 53.858861 
 4715 	 53.466515 
 4716 	 53.466515 
 4717 	 53.432397 
 4718 	 53.415339 
 4719 	 53.671217 
 4720 	 53.364163 
 4721 	 53.671217 
 4722 	 53.347105 
 4723 	 53.312988 
 4724 	 53.620042 
 4725 	 53.261812 
 4726 	 53.244753 
 4727 	 53.654159 
 4728 	 53.176519 
 4729 	 53.534749 
 4730 	 53.108285 
 4731 	 53.449456 
 4732 	 53.074168 
 4733 	 53.040051 
 4734 	 53.040051 
 4735 	 53.022992 
 4736 	 52.954758 
 4737 	 53.364163 
 4738 	 52.954758 
 4739 	 53.381222 
 4740 	 52.937699 
 4741 	 52.886524 
 4742 	 52.869465 
 4743 	 52.852407 
 4744 	 53.159461 
 4745 	 53.210636 
 4746 	 52.767114 
 4747 	 52.767114 
 4748 	 53.176519 
 4749 	 52.732997 
 4750 	 52.681821 
 4751 	 52.647704 
 4752 	 53.022992 
 4753 	 52.903582 
 4754 	 52.647704 
 4755 	 52.579470 
 4756 	 52.562411 
 4757 	 52.528294 
 4758 	 52.494177 
 4759 	 52.494177 
 4760 	 52.477118 
 4761 	 52.801231 
 4762 	 52.460060 
 4763 	 52.801231 
 4764 	 52.750055 
 4765 	 52.664762 
 4766 	 52.357708 
 4767 	 52.306533 
 4768 	 52.698880 
 4769 	 52.289474 
 4770 	 52.596528 
 4771 	 52.579470 
 4772 	 52.221240 
 4773 	 52.170064 
 4774 	 52.153006 
