in s,C1 in V
-1.365776E-04,-9.66797E-03
-1.365728E-04,-1.45508E-02
-1.365680E-04,-9.66797E-03
-1.365632E-04,9.76563E-05
-1.365584E-04,-4.78516E-03
-1.365536E-04,-9.66797E-03
-1.365488E-04,-1.45508E-02
-1.365440E-04,9.76563E-05
-1.365392E-04,-4.78516E-03
-1.365344E-04,-9.66797E-03
-1.365296E-04,-1.45508E-02
-1.365248E-04,9.76563E-05
-1.365200E-04,-4.78516E-03
-1.365152E-04,-9.66797E-03
-1.365104E-04,9.76563E-05
-1.365056E-04,-4.78516E-03
-1.365008E-04,-9.66797E-03
-1.364960E-04,9.76563E-05
-1.364912E-04,-4.78516E-03
-1.364864E-04,9.76563E-05
-1.364816E-04,-4.78516E-03
-1.364768E-04,9.86328E-03
-1.364720E-04,-4.78516E-03
-1.364672E-04,9.76563E-05
-1.364624E-04,9.76563E-05
-1.364576E-04,-9.66797E-03
-1.364528E-04,9.76563E-05
-1.364480E-04,-1.45508E-02
-1.364432E-04,-9.66797E-03
-1.364384E-04,9.76563E-05
-1.364336E-04,9.76563E-05
-1.364288E-04,9.76563E-05
-1.364240E-04,-4.78516E-03
-1.364192E-04,-9.66797E-03
-1.364144E-04,-9.66797E-03
-1.364096E-04,9.76563E-05
-1.364048E-04,-9.66797E-03
-1.364000E-04,1.47461E-02
-1.363952E-04,-1.45508E-02
-1.363904E-04,9.76563E-05
-1.363856E-04,9.76563E-05
-1.363808E-04,-4.78516E-03
-1.363760E-04,-9.66797E-03
-1.363712E-04,9.76563E-05
-1.363664E-04,9.76563E-05
-1.363616E-04,-9.66797E-03
-1.363568E-04,-9.66797E-03
-1.363520E-04,9.76563E-05
-1.363472E-04,-9.66797E-03
-1.363424E-04,9.76563E-05
-1.363376E-04,4.98047E-03
-1.363328E-04,-4.78516E-03
-1.363280E-04,-1.45508E-02
-1.363232E-04,9.76563E-05
-1.363184E-04,-9.66797E-03
-1.363136E-04,-9.66797E-03
-1.363088E-04,-1.45508E-02
-1.363040E-04,-4.78516E-03
-1.362992E-04,9.76563E-05
-1.362944E-04,-4.78516E-03
-1.362896E-04,-4.78516E-03
-1.362848E-04,4.98047E-03
-1.362800E-04,-4.78516E-03
-1.362752E-04,9.76563E-05
-1.362704E-04,4.98047E-03
-1.362656E-04,9.86328E-03
-1.362608E-04,9.76563E-05
-1.362560E-04,9.76563E-05
-1.362512E-04,-4.78516E-03
-1.362464E-04,-4.78516E-03
-1.362416E-04,-4.78516E-03
-1.362368E-04,-2.91992E-02
-1.362320E-04,-9.66797E-03
-1.362272E-04,-9.66797E-03
-1.362224E-04,9.76563E-05
-1.362176E-04,9.76563E-05
-1.362128E-04,9.76563E-05
-1.362080E-04,-9.66797E-03
-1.362032E-04,-9.66797E-03
-1.361984E-04,-9.66797E-03
