in s,C2 in V
-2.744800E-06,-6.25918E-03
-2.742400E-06,1.15631E-02
-2.740000E-06,-6.25918E-03
-2.737600E-06,1.15631E-02
-2.735200E-06,-9.82363E-03
-2.732800E-06,-1.33881E-02
-2.730400E-06,7.99863E-03
-2.728000E-06,-2.69473E-03
-2.725600E-06,7.99863E-03
-2.723200E-06,2.22564E-02
-2.720800E-06,7.99863E-03
-2.718400E-06,4.43418E-03
-2.716000E-06,8.69727E-04
-2.713600E-06,4.43418E-03
-2.711200E-06,-6.25918E-03
-2.708800E-06,4.43418E-03
-2.706400E-06,1.15631E-02
-2.704000E-06,1.15631E-02
-2.701600E-06,8.69727E-04
-2.699200E-06,1.51275E-02
-2.696800E-06,4.43418E-03
-2.694400E-06,4.43418E-03
-2.692000E-06,1.15631E-02
-2.689600E-06,-2.69473E-03
-2.687200E-06,8.69727E-04
-2.684800E-06,4.43418E-03
-2.682400E-06,8.69727E-04
-2.680000E-06,4.43418E-03
-2.677600E-06,-2.69473E-03
-2.675200E-06,-2.69473E-03
-2.672800E-06,-2.69473E-03
-2.670400E-06,-2.69473E-03
-2.668000E-06,-2.69473E-03
-2.665600E-06,-1.33881E-02
-2.663200E-06,-2.69473E-03
-2.660800E-06,4.43418E-03
-2.658400E-06,-9.82363E-03
-2.656000E-06,4.43418E-03
-2.653600E-06,7.99863E-03
-2.651200E-06,4.43418E-03
-2.648800E-06,7.99863E-03
-2.646400E-06,1.51275E-02
-2.644000E-06,-2.69473E-03
-2.641600E-06,8.69727E-04
-2.639200E-06,-2.69473E-03
-2.636800E-06,7.99863E-03
-2.634400E-06,1.15631E-02
-2.632000E-06,-2.69473E-03
-2.629600E-06,7.99863E-03
-2.627200E-06,1.86920E-02
-2.624800E-06,7.99863E-03
-2.622400E-06,1.15631E-02
-2.620000E-06,-2.69473E-03
-2.617600E-06,8.69727E-04
-2.615200E-06,4.43418E-03
-2.612800E-06,4.43418E-03
-2.610400E-06,8.69727E-04
-2.608000E-06,1.15631E-02
-2.605600E-06,8.69727E-04
-2.603200E-06,4.43418E-03
-2.600800E-06,1.15631E-02
-2.598400E-06,4.43418E-03
-2.596000E-06,-2.69473E-03
-2.593600E-06,1.51275E-02
